ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
208418,Y. Carrasco,28,https://cdn.sofifa.net/players/208/418/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,85,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€54.5M,€90K,2153,Right,3,4,4,High/ High,Lean (185+),Yes,<span class="pos pos16">LM,8-Sep-20,nan,2024,185cm,73kg,€111.7M,21,nan
164169,19 Filipe Luís,32,https://cdn.sofifa.net/players/164/169/19_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,85,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€21.5M,€80K,2141,Left,3,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos7">LB,28-Jul-15,nan,2019,182cm,74kg,€44.1M,3,nan
205498,Jorginho,30,https://cdn.sofifa.net/players/205/498/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,85,85,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€51.5M,€165K,2128,Right,2,3,3,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos15">LCM,16-Jul-18,nan,2023,180cm,68kg,€95.3M,5,nan
216594,N. Fekir,28,https://cdn.sofifa.net/players/216/594/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,85,85,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€54.5M,€48K,2126,Left,3,4,4,High/ Medium,Stocky (170-185),Yes,<span class="pos pos18">CAM,23-Jul-19,nan,2026,173cm,75kg,€114.5M,8,nan
208830,J. Vardy,35,https://cdn.sofifa.net/players/208/830/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,85,85,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€23M,€110K,2118,Right,3,4,3,High/ Medium,Unique,Yes,<span class="pos pos25">ST,1-May-12,nan,2023,179cm,74kg,€43.7M,9,nan
251854,Pedri,19,https://cdn.sofifa.net/players/251/854/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,85,93,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€116M,€115K,2109,Right,2,4,4,High/ High,Lean (170-185),Yes,<span class="pos pos15">LCM,4-Aug-20,nan,2026,174cm,61kg,€261M,8,nan
208093,Gerard Moreno,30,https://cdn.sofifa.net/players/208/093/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,85,85,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€53M,€64K,2109,Left,2,4,3,High/ Medium,Normal (170-185),Yes,<span class="pos pos24">RS,2-Jul-18,nan,2027,180cm,77kg,€111.3M,7,nan
202556,M. Depay,28,https://cdn.sofifa.net/players/202/556/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,85,85,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€55M,€230K,2089,Right,4,3,5,High/ Low,Unique,Yes,<span class="pos pos27">LW,1-Jul-21,nan,2023,176cm,78kg,€112.8M,6,nan
237692,P. Foden,22,https://cdn.sofifa.net/players/237/692/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,85,92,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€109.5M,€180K,2083,Left,3,3,4,High/ High,Lean (170-185),Yes,<span class="pos pos23">RW,1-Jul-16,nan,2024,171cm,69kg,€224.5M,47,nan
192629,Iago Aspas,34,https://cdn.sofifa.net/players/192/629/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,85,85,RC Celta de Vigo,https://cdn.sofifa.net/teams/450/30.png,€26M,€50K,2069,Left,2,4,3,High/ High,Lean (170-185),Yes,<span class="pos pos24">RS,1-Jul-15,nan,2025,176cm,67kg,€54.6M,10,nan
206113,S. Gnabry,26,https://cdn.sofifa.net/players/206/113/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,85,85,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€59M,€100K,2058,Right,4,4,4,High/ Medium,Unique,Yes,<span class="pos pos12">RM,1-Jul-17,nan,2026,176cm,77kg,€97.4M,7,nan
188567,P. Aubameyang,33,https://cdn.sofifa.net/players/188/567/23_60.png,Gabon,https://cdn.sofifa.net/flags/ga.png,85,85,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€34.5M,€220K,2028,Right,3,4,4,High/ Low,Unique,Yes,<span class="pos pos28">SUB,31-Jan-22,nan,2025,187cm,80kg,€70.7M,17,nan
189511,Sergio Busquets,33,https://cdn.sofifa.net/players/189/511/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,85,85,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€26.5M,€190K,2002,Right,4,3,3,Medium/ Medium,Lean (185+),Yes,<span class="pos pos10">CDM,1-Sep-08,nan,2023,189cm,76kg,€54.3M,5,nan
234236,P. Schick,26,https://cdn.sofifa.net/players/234/236/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,85,87,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€67.5M,€95K,1999,Left,3,3,4,High/ Medium,Normal (185+),Yes,<span class="pos pos25">ST,8-Sep-20,nan,2027,191cm,85kg,€119.8M,14,nan
235243,M. de Ligt,22,https://cdn.sofifa.net/players/235/243/23_60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png,85,89,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€71M,€77K,1982,Right,3,3,2,Medium/ High,Unique,Yes,<span class="pos pos4">RCB,19-Jul-22,nan,2027,189cm,89kg,€122.5M,4,nan
212190,N. Süle,26,https://cdn.sofifa.net/players/212/190/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,85,87,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€59M,€72K,1839,Right,3,3,3,Medium/ Medium,Stocky (185+),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2026,195cm,99kg,€104.7M,25,nan
177683,Y. Sommer,33,https://cdn.sofifa.net/players/177/683/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,85,85,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€17.5M,€40K,1356,Right,3,4,1,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos0">GK,1-Jul-14,nan,2023,183cm,79kg,€29.8M,1,nan
185122,P. Gulácsi,32,https://cdn.sofifa.net/players/185/122/23_60.png,Hungary,https://cdn.sofifa.net/flags/hu.png,85,85,RB Leipzig,https://cdn.sofifa.net/teams/112172/30.png,€26.5M,€65K,1305,Right,3,2,1,Medium/ Medium,Normal (185+),Yes,<span class="pos pos0">GK,nan,nan,nan,191cm,86kg,€45.1M,1,nan
228251,L. Pellegrini,26,https://cdn.sofifa.net/players/228/251/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,87,Roma,https://cdn.sofifa.net/teams/52/30.png,€55M,€95K,2258,Right,2,4,3,High/ High,Lean (185+),Yes,<span class="pos pos13">RCM,1-Jul-17,nan,2026,186cm,77kg,€97.6M,7,nan
226161,Marcos Llorente,27,https://cdn.sofifa.net/players/226/161/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,85,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€48M,€81K,2244,Right,3,4,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos13">RCM,1-Jul-19,nan,2027,184cm,74kg,€102M,14,nan
212616,R. De Paul,28,https://cdn.sofifa.net/players/212/616/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,84,84,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€42M,€85K,2240,Right,1,3,4,High/ Medium,Normal (170-185),No,<span class="pos pos28">SUB,12-Jul-21,nan,2026,180cm,70kg,€86.1M,5,nan
181458,I. Perišić,33,https://cdn.sofifa.net/players/181/458/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,84,84,Tottenham Hotspur,https://cdn.sofifa.net/teams/18/30.png,€26.5M,€130K,2238,Right,3,5,4,High/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,1-Jul-22,nan,2024,186cm,80kg,€50.4M,14,nan
176580,L. Suárez,35,https://cdn.sofifa.net/players/176/580/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,84,84,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,€18M,€1K,2231,Right,4,4,3,High/ Medium,Unique,Yes,<span class="pos pos26">LS,28-Jul-22,nan,2022,182cm,86kg,€39.6M,9,nan
235212,A. Hakimi,23,https://cdn.sofifa.net/players/235/212/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,84,87,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€53.5M,€90K,2229,Right,2,4,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos2">RWB,6-Jul-21,nan,2026,181cm,73kg,€103M,2,nan
241096,S. Tonali,22,https://cdn.sofifa.net/players/241/096/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,90,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€62.5M,€75K,2225,Right,1,4,3,Medium/ High,Unique,Yes,<span class="pos pos13">RCM,8-Jul-21,nan,2026,181cm,79kg,€118.8M,8,nan
238074,R. James,22,https://cdn.sofifa.net/players/238/074/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,88,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€57M,€120K,2225,Right,2,3,3,High/ Medium,Stocky (170-185),Yes,<span class="pos pos2">RWB,3-Mar-17,nan,2025,178cm,87kg,€109.7M,24,nan
190286,Canales,31,https://cdn.sofifa.net/players/190/286/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,84,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€35M,€42K,2213,Left,2,3,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos12">RM,3-Jul-18,nan,2026,176cm,65kg,€73.5M,10,nan
230938,F. Kessié,25,https://cdn.sofifa.net/players/230/938/23_60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png,84,86,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€47.5M,€165K,2206,Right,3,4,3,High/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,4-Jul-22,nan,2026,183cm,88kg,€100.9M,19,nan
239053,F. Valverde,23,https://cdn.sofifa.net/players/239/053/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,84,90,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€66M,€175K,2188,Right,1,4,3,High/ High,Unique,Yes,<span class="pos pos28">SUB,22-Jul-16,nan,2027,182cm,78kg,€148.5M,15,nan
216393,Y. Tielemans,25,https://cdn.sofifa.net/players/216/393/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,84,86,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€52.5M,€115K,2187,Right,2,5,4,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos9">RDM,8-Jul-19,nan,2023,176cm,72kg,€103.7M,8,nan
252371,J. Bellingham,19,https://cdn.sofifa.net/players/252/371/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,91,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€81.5M,€41K,2182,Right,2,4,4,High/ High,Lean (185+),Yes,<span class="pos pos11">LDM,23-Jul-20,nan,2025,186cm,75kg,€154.9M,22,nan
186345,K. Trippier,31,https://cdn.sofifa.net/players/186/345/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,84,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€30.5M,€120K,2181,Right,2,4,3,Medium/ Medium,Normal (170-185),Yes,<span class="pos pos3">RB,7-Jan-22,nan,2024,173cm,71kg,€58M,2,nan
173210,19 C. Marchisio,31,https://cdn.sofifa.net/players/173/210/19_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,84,Juventus,https://cdn.sofifa.net/teams/45/30.png,€19.5M,€130K,2179,Right,3,4,3,High/ High,Normal (170-185),Yes,<span class="pos pos29">RES,1-Jun-07,nan,2020,180cm,74kg,€32.2M,8,nan
208128,H. Çalhanoğlu,28,https://cdn.sofifa.net/players/208/128/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,84,84,Inter,https://cdn.sofifa.net/teams/44/30.png,€42M,€100K,2172,Right,3,4,4,High/ High,Normal (170-185),Yes,<span class="pos pos15">LCM,1-Jul-21,nan,2024,178cm,76kg,€69.3M,20,nan
234396,A. Davies,21,https://cdn.sofifa.net/players/234/396/23_60.png,Canada,https://cdn.sofifa.net/flags/ca.png,84,89,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€60.5M,€59K,2170,Left,3,4,4,High/ Low,Unique,Yes,<span class="pos pos7">LB,1-Jan-19,nan,2025,185cm,77kg,€104.4M,19,nan
209989,T. Partey,29,https://cdn.sofifa.net/players/209/989/23_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,84,84,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€36M,€115K,2143,Right,2,3,3,Medium/ High,Lean (185+),Yes,<span class="pos pos13">RCM,5-Oct-20,nan,2024,185cm,77kg,€68.4M,5,nan
183898,Á. Di María,34,https://cdn.sofifa.net/players/183/898/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,84,84,Juventus,https://cdn.sofifa.net/teams/45/30.png,€20M,€160K,2142,Left,4,2,5,High/ Medium,Unique,Yes,<span class="pos pos23">RW,8-Jul-22,nan,2023,180cm,69kg,€34M,22,nan
207410,M. Kovačić,28,https://cdn.sofifa.net/players/207/410/23_60.png,Croatia,https://cdn.sofifa.net/flags/hr.png,84,84,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€42M,€155K,2141,Right,3,4,4,High/ High,Normal (170-185),Yes,<span class="pos pos28">SUB,1-Jul-19,nan,2024,176cm,80kg,€77.7M,8,nan
155862,Sergio Ramos,36,https://cdn.sofifa.net/players/155/862/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,84,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€7.5M,€75K,2137,Right,4,3,3,High/ Medium,Unique,Yes,<span class="pos pos4">RCB,8-Jul-21,nan,2023,184cm,82kg,€13.9M,4,nan
233064,M. Mount,23,https://cdn.sofifa.net/players/233/064/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,87,Chelsea,https://cdn.sofifa.net/teams/5/30.png,€57.5M,€130K,2119,Right,3,4,3,High/ High,Lean (170-185),Yes,<span class="pos pos23">RW,10-Jan-16,nan,2024,180cm,74kg,€110.7M,19,nan
242444,João Félix,22,https://cdn.sofifa.net/players/242/444/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,84,90,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€68.5M,€78K,2110,Right,2,4,5,Medium/ Medium,Unique,Yes,<span class="pos pos26">LS,3-Jul-19,nan,2026,181cm,70kg,€154.1M,7,nan
222665,M. Ødegaard,23,https://cdn.sofifa.net/players/222/665/23_60.png,Norway,https://cdn.sofifa.net/flags/no.png,84,89,Arsenal,https://cdn.sofifa.net/teams/1/30.png,€63.5M,€105K,2109,Left,3,2,5,High/ Medium,Lean (170-185),Yes,<span class="pos pos18">CAM,20-Aug-21,nan,2026,178cm,68kg,€125.4M,8,nan
199434,D. Tadić,33,https://cdn.sofifa.net/players/199/434/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,84,84,Ajax,https://cdn.sofifa.net/teams/245/30.png,€26.5M,€32K,2106,Left,3,3,4,Medium/ Medium,Unique,Yes,<span class="pos pos25">ST,3-Jul-18,nan,2024,181cm,76kg,€37.1M,10,nan
204963,Carvajal,30,https://cdn.sofifa.net/players/204/963/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,84,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€36.5M,€185K,2105,Right,3,3,3,High/ Medium,Unique,Yes,<span class="pos pos3">RB,5-Jul-13,nan,2025,173cm,73kg,€74.8M,2,nan
199451,W. Ben Yedder,31,https://cdn.sofifa.net/players/199/451/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,84,84,AS Monaco,https://cdn.sofifa.net/teams/69/30.png,€35.5M,€88K,2102,Right,2,5,4,High/ Low,Unique,Yes,<span class="pos pos25">ST,14-Aug-19,nan,2024,170cm,68kg,€67.5M,10,nan
189575,Muniain,29,https://cdn.sofifa.net/players/189/575/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,84,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€41.5M,€49K,2088,Right,2,3,4,High/ Medium,Normal (170-),Yes,<span class="pos pos16">LM,1-Aug-09,nan,2024,170cm,66kg,€87.2M,10,nan
226790,W. Ndidi,25,https://cdn.sofifa.net/players/226/790/23_60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png,84,86,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€47.5M,€105K,2087,Right,1,4,3,Medium/ High,Lean (170-185),Yes,<span class="pos pos29">RES,5-Jan-17,nan,2024,183cm,74kg,€93.8M,25,nan
222492,L. Sané,26,https://cdn.sofifa.net/players/222/492/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,84,85,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€49.5M,€90K,2086,Left,3,2,4,Medium/ Medium,Unique,Yes,<span class="pos pos28">SUB,15-Jul-20,nan,2025,183cm,80kg,€85.4M,10,nan
234378,D. Rice,23,https://cdn.sofifa.net/players/234/378/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,87,West Ham United,https://cdn.sofifa.net/teams/19/30.png,€52M,€83K,2075,Right,1,3,2,Medium/ High,Normal (185+),Yes,<span class="pos pos11">LDM,29-Jun-16,nan,2024,185cm,80kg,€102.7M,41,nan
235805,F. Chiesa,24,https://cdn.sofifa.net/players/235/805/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,90,Juventus,https://cdn.sofifa.net/teams/45/30.png,€66.5M,€140K,2073,Right,3,4,4,High/ Medium,Normal (170-185),Yes,<span class="pos pos29">RES,3-May-22,nan,2025,175cm,70kg,€126.4M,7,nan
269761,J. Tartt,24,https://cdn.sofifa.net/players/269/761/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,91,AFC Richmond,https://cdn.sofifa.net/teams/116418/30.png,€85.5M,€78K,2073,Right,1,4,5,High/ Low,Normal (170-185),Yes,<span class="pos pos24">RS,31-Aug-20,nan,2025,178cm,84kg,€179.6M,9,nan
210935,D. Berardi,27,https://cdn.sofifa.net/players/210/935/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,84,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,€45M,€57K,2063,Left,2,3,4,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,nan,nan,nan,183cm,72kg,€76.5M,11,nan
230142,Oyarzabal,25,https://cdn.sofifa.net/players/230/142/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,84,86,Real Sociedad,https://cdn.sofifa.net/teams/457/30.png,€53M,€57K,2056,Left,2,3,3,High/ Medium,Lean (170-185),Yes,<span class="pos pos27">LW,1-Jul-14,nan,2024,181cm,79kg,€115.3M,10,nan
241084,L. Díaz,25,https://cdn.sofifa.net/players/241/084/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,84,87,Liverpool,https://cdn.sofifa.net/teams/9/30.png,€56M,€155K,2049,Right,1,4,4,High/ Medium,Lean (170-185),Yes,<span class="pos pos27">LW,31-Jan-22,nan,2027,180cm,73kg,€107.8M,23,nan
183277,E. Hazard,31,https://cdn.sofifa.net/players/183/277/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,84,84,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€35M,€220K,2045,Right,4,4,4,Medium/ Medium,Unique,Yes,<span class="pos pos28">SUB,1-Jul-19,nan,2024,175cm,74kg,€71.8M,7,nan
240130,Éder Militão,24,https://cdn.sofifa.net/players/240/130/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,84,89,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€57.5M,€160K,2043,Right,2,3,2,Medium/ Medium,Lean (170-185),Yes,<span class="pos pos28">SUB,1-Jul-19,nan,2025,186cm,78kg,€122.2M,3,nan
143076,A. Gómez,34,https://cdn.sofifa.net/players/143/076/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,84,84,Sevilla FC,https://cdn.sofifa.net/teams/481/30.png,€20M,€47K,2035,Right,3,4,4,High/ Medium,Normal (170-),Yes,<span class="pos pos27">LW,26-Jan-21,nan,2024,167cm,68kg,€42M,24,nan
178603,M. Hummels,33,https://cdn.sofifa.net/players/178/603/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,84,84,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€20M,€66K,2024,Right,4,3,3,Medium/ Medium,Stocky (185+),Yes,<span class="pos pos4">RCB,1-Jul-19,nan,2023,191cm,94kg,€34M,15,nan
206517,J. Grealish,26,https://cdn.sofifa.net/players/206/517/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,85,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€49.5M,€185K,2017,Right,3,3,4,High/ Medium,Unique,Yes,<span class="pos pos27">LW,5-Aug-21,nan,2027,180cm,81kg,€95.3M,10,nan
220814,L. Hernández,26,https://cdn.sofifa.net/players/220/814/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,84,86,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€46M,€82K,2014,Left,3,2,2,Medium/ Medium,Unique,Yes,<span class="pos pos6">LCB,1-Jul-19,nan,2024,184cm,79kg,€79.4M,21,nan
198219,L. Insigne,31,https://cdn.sofifa.net/players/198/219/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,84,Toronto FC,https://cdn.sofifa.net/teams/111651/30.png,€35M,€19K,2013,Right,4,4,4,High/ Medium,Unique,Yes,<span class="pos pos27">LW,nan,nan,nan,163cm,59kg,€52.5M,10,nan
175943,D. Mertens,35,https://cdn.sofifa.net/players/175/943/23_60.png,Belgium,https://cdn.sofifa.net/flags/be.png,84,84,Galatasaray SK,https://cdn.sofifa.net/teams/325/30.png,€18M,€86K,1999,Right,3,4,4,High/ Low,Unique,Yes,<span class="pos pos21">CF,8-Aug-22,nan,2023,169cm,61kg,€34.2M,10,nan
233049,J. Sancho,22,https://cdn.sofifa.net/players/233/049/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,84,88,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€61.5M,€155K,1977,Right,3,3,5,High/ Medium,Unique,Yes,<span class="pos pos27">LW,23-Jul-21,nan,2026,180cm,76kg,€121.5M,25,nan
241721,Rafael Leão,23,https://cdn.sofifa.net/players/241/721/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,84,90,AC Milan,https://cdn.sofifa.net/teams/47/30.png,€66.5M,€90K,1971,Right,1,4,4,Medium/ Low,Normal (185+),No,<span class="pos pos27">LW,1-Aug-19,nan,2024,188cm,81kg,€126.4M,17,nan
241852,M. Diaby,22,https://cdn.sofifa.net/players/241/852/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,84,88,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€61.5M,€70K,1960,Left,2,3,4,High/ Low,Normal (170-),Yes,<span class="pos pos16">LM,1-Jul-19,nan,2025,170cm,68kg,€109.2M,19,nan
180930,E. Džeko,36,https://cdn.sofifa.net/players/180/930/23_60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png,84,84,Inter,https://cdn.sofifa.net/teams/44/30.png,€14.5M,€80K,1954,Right,3,5,3,Medium/ Medium,Lean (185+),Yes,<span class="pos pos28">SUB,14-Aug-21,nan,2023,193cm,80kg,€23.9M,9,nan
184344,L. Bonucci,35,https://cdn.sofifa.net/players/184/344/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,84,Juventus,https://cdn.sofifa.net/teams/45/30.png,€11M,€95K,1947,Right,3,4,2,Medium/ High,Normal (185+),Yes,<span class="pos pos4">RCB,2-Aug-18,nan,2024,190cm,85kg,€18.7M,19,nan
241486,J. Koundé,23,https://cdn.sofifa.net/players/241/486/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,84,89,FC Barcelona,https://cdn.sofifa.net/teams/241/30.png,€57.5M,€150K,1926,Right,2,3,2,High/ High,Normal (170-185),No,<span class="pos pos4">RCB,28-Jul-22,nan,2027,181cm,75kg,€122.2M,25,nan
246430,D. Vlahović,22,https://cdn.sofifa.net/players/246/430/23_60.png,Serbia,https://cdn.sofifa.net/flags/rs.png,84,91,Juventus,https://cdn.sofifa.net/teams/45/30.png,€86.5M,€140K,1912,Left,2,3,3,Medium/ Medium,Normal (185+),Yes,<span class="pos pos25">ST,28-Jan-22,nan,2026,190cm,75kg,€164.4M,9,nan
201535,R. Varane,29,https://cdn.sofifa.net/players/201/535/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,84,85,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€39M,€155K,1910,Right,3,4,2,Medium/ High,Unique,Yes,<span class="pos pos6">LCB,27-Jul-21,nan,2025,191cm,81kg,€77M,19,nan
